Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Flood?
35.5,24.7,89.0,80.0,2.2,3.7,0.0
35.5,26.0,164.0,84.0,1.7,4.6,1.0
34.5,25.7,206.0,87.0,1.3,6.0,1.0
33.6,25.4,453.0,89.0,1.3,6.3,1.0
32.7,25.4,203.0,88.0,1.0,5.7,1.0
33.0,25.1,413.0,90.0,0.6,5.7,1.0
34.2,24.1,451.0,90.0,0.3,4.4,1.0
32.0,17.8,0.0,84.0,0.1,1.1,0.0
28.5,12.3,0.0,81.0,0.3,0.6,0.0
29.9,12.5,0.0,83.0,0.3,0.5,0.0
31.7,17.4,79.0,81.0,0.4,3.2,0.0
33.6,19.0,182.0,82.0,0.7,4.0,1.0
34.6,22.9,139.0,82.0,1.9,4.8,1.0
35.0,24.3,352.0,85.0,0.7,5.3,1.0
39.4,25.4,386.0,89.0,1.4,6.4,1.0
32.5,25.4,457.0,92.0,1.0,6.9,1.0
34.0,25.6,299.0,87.0,1.0,5.6,1.0
34.0,25.2,190.0,89.0,0.8,5.7,1.0
33.6,22.6,194.0,86.0,0.5,4.0,1.0
33.0,20.1,70.0,85.0,0.2,2.9,0.0
29.2,13.9,30.0,82.0,0.2,1.5,0.0
28.6,12.1,10.0,82.0,0.2,1.6,0.0
33.2,16.5,14.0,80.0,0.5,1.0,0.0
36.2,21.8,38.0,78.0,0.6,1.9,0.0
36.0,24.3,53.0,79.0,1.5,4.2,0.0
33.5,24.5,191.0,86.0,2.5,6.1,1.0
34.4,25.1,562.0,90.0,1.3,6.6,1.0
33.3,25.7,356.0,88.0,1.5,6.5,1.0
35.5,25.3,369.0,89.0,1.2,6.7,1.0
33.5,25.0,232.0,90.0,0.6,6.4,1.0
33.5,23.7,497.0,89.0,0.5,4.5,1.0
30.5,17.9,54.0,82.0,0.2,2.2,0.0
29.4,13.4,16.0,82.0,0.2,1.8,0.0
28.0,11.6,4.0,81.0,0.2,0.6,0.0
29.5,15.3,98.0,82.0,0.6,2.0,0.0
36.0,22.2,0.0,77.0,1.3,2.2,0.0
37.8,25.3,1.0,79.0,1.9,2.9,0.0
35.5,23.9,205.0,83.0,1.3,4.1,1.0
35.0,25.9,190.0,88.0,1.2,5.5,1.0
35.5,25.5,299.0,90.0,1.3,6.9,1.0
34.3,25.3,326.0,91.0,1.2,6.1,1.0
34.8,25.4,210.0,88.0,0.8,4.7,1.0
34.0,23.6,98.0,88.0,0.4,3.2,1.0
32.5,18.8,8.0,83.0,0.1,3.2,0.0
28.0,12.2,0.0,82.0,0.3,0.5,0.0
28.5,11.6,1.0,83.0,0.2,0.8,0.0
31.6,16.3,35.0,83.0,0.7,1.2,0.0
35.5,18.4,173.0,77.0,0.8,2.0,1.0
36.0,22.6,216.0,83.0,1.2,3.9,1.0
34.5,23.8,352.0,87.0,1.6,5.2,1.0
34.4,25.5,384.0,89.0,2.1,6.1,1.0
33.2,25.5,408.0,90.0,2.1,6.4,1.0
33.8,25.7,556.0,91.0,1.5,6.6,1.0
34.6,25.0,245.0,89.0,0.9,5.9,1.0
33.5,23.9,134.0,87.0,0.3,3.5,1.0
31.2,18.9,12.0,86.0,0.1,1.3,0.0
29.5,13.8,0.0,81.0,0.2,1.3,0.0
29.6,12.2,4.0,71.0,0.4,0.4,0.0
31.0,14.6,13.0,72.0,0.4,1.4,0.0
34.8,21.3,92.0,73.0,1.3,2.5,0.0
36.5,23.1,101.0,77.0,0.8,3.5,0.0
36.2,25.1,178.0,83.0,1.0,4.2,1.0
35.5,25.5,571.0,89.0,1.2,6.4,1.0
33.2,25.7,202.0,88.0,1.3,6.4,1.0
33.0,25.4,378.0,88.0,1.1,6.4,1.0
34.4,24.7,144.0,83.0,0.8,4.5,1.0
34.0,23.3,87.0,80.0,0.1,2.9,0.0
32.4,18.6,7.0,78.0,0.2,2.8,0.0
30.1,12.0,0.0,76.0,0.2,0.5,0.0
29.0,10.7,1.0,73.0,0.4,1.7,0.0
31.0,15.0,62.0,73.0,0.3,2.1,0.0
36.7,19.2,6.0,68.0,0.5,1.3,0.0
38.2,24.6,12.0,75.0,1.2,2.7,0.0
36.7,26.5,144.0,84.0,1.6,5.2,1.0
34.6,25.6,657.0,88.0,1.1,6.0,1.0
34.0,25.1,517.0,88.0,1.4,6.7,1.0
34.7,25.5,342.0,87.0,1.2,6.0,1.0
34.7,25.1,208.0,87.0,0.8,6.1,1.0
34.0,23.9,156.0,84.0,0.1,3.5,1.0
33.2,19.5,153.0,81.0,0.4,3.1,0.0
29.5,13.2,0.0,71.0,0.1,0.2,0.0
29.4,12.4,0.0,80.0,0.2,0.5,0.0
31.5,15.0,20.0,76.0,0.4,1.6,0.0
35.2,22.3,12.0,77.0,1.2,2.7,0.0
36.6,23.5,131.0,82.0,1.2,3.5,1.0
36.6,25.3,94.0,84.0,2.3,4.7,1.0
35.5,25.2,449.0,87.0,1.8,5.4,1.0
35.0,25.7,307.0,88.0,1.6,5.9,1.0
34.4,25.3,322.0,91.0,1.0,6.0,1.0
37.8,25.3,202.0,88.0,0.3,5.3,1.0
35.4,23.0,270.0,86.0,0.5,3.1,1.0
33.6,18.3,4.0,84.0,0.1,1.4,0.0
30.2,13.4,1.0,81.0,0.1,1.6,0.0
28.2,10.7,1.0,79.0,0.3,1.1,0.0
31.4,14.6,30.0,79.0,0.5,1.5,0.0
35.0,21.1,79.0,81.0,0.9,3.1,0.0
35.2,20.7,203.0,84.0,1.1,4.6,1.0
35.6,24.2,235.0,84.0,1.6,5.3,1.0
35.4,25.3,205.0,86.0,2.1,6.4,1.0
33.7,25.4,406.0,91.0,1.6,6.9,1.0
35.6,25.8,191.0,89.0,1.4,6.4,1.0
34.0,24.6,378.0,91.0,0.7,6.1,1.0
34.6,22.0,7.0,84.0,0.1,2.1,0.0
33.6,18.9,11.0,85.0,0.2,2.0,0.0
29.6,13.4,12.0,89.0,0.4,2.1,0.0
29.0,11.8,148.0,88.0,0.7,2.4,1.0
31.5,15.4,54.0,79.0,0.5,2.0,0.0
34.5,17.9,273.0,75.0,0.9,2.6,1.0
35.6,22.5,251.0,81.0,1.4,3.8,1.0
36.5,24.5,179.0,84.0,1.4,5.2,1.0
35.5,25.8,208.0,86.0,2.3,5.7,1.0
34.5,25.1,616.0,92.0,1.7,6.8,1.0
34.5,25.2,516.0,91.0,1.1,6.3,1.0
35.6,25.2,254.0,89.0,0.6,5.5,1.0
35.6,24.8,89.0,87.0,0.4,3.7,1.0
33.5,20.9,270.0,85.0,0.3,2.5,1.0
31.5,14.5,0.0,83.0,0.2,0.3,0.0
30.0,12.1,0.0,82.0,0.5,0.4,0.0
34.8,15.1,0.0,78.0,0.7,1.1,0.0
38.0,20.5,0.0,74.0,1.1,1.8,0.0
36.6,24.9,20.0,79.0,1.9,3.4,0.0
35.7,25.0,212.0,86.0,2.2,5.7,1.0
36.7,25.4,260.0,88.0,1.9,6.6,1.0
34.0,25.1,527.0,91.0,1.6,7.0,1.0
34.0,25.4,404.0,91.0,1.4,7.1,1.0
35.5,25.2,301.0,89.0,1.0,6.6,1.0
34.0,24.1,228.0,89.0,0.6,5.3,1.0
33.5,18.8,1.0,82.0,0.1,1.2,0.0
29.8,13.9,2.0,82.0,0.1,0.8,0.0
30.0,12.4,0.0,81.0,0.4,0.9,0.0
29.2,14.3,16.0,78.0,0.4,3.8,0.0
34.6,19.8,50.0,77.0,1.1,3.1,0.0
35.3,23.2,135.0,80.0,2.4,4.3,1.0
36.3,24.3,246.0,83.0,1.3,6.0,1.0
34.8,25.0,282.0,90.0,1.6,6.7,1.0
35.2,25.2,389.0,88.0,1.7,6.4,1.0
34.5,25.7,203.0,87.0,1.5,6.6,1.0
34.2,24.8,245.0,89.0,0.8,5.8,1.0
34.8,24.1,171.0,89.0,0.4,3.9,1.0
33.0,19.2,10.0,87.0,0.1,1.1,0.0
28.8,12.9,0.0,82.0,0.1,0.2,0.0
29.5,10.1,0.0,81.0,0.1,0.3,0.0
32.1,14.9,17.0,79.0,0.6,1.4,0.0
35.6,19.0,4.0,75.0,0.5,2.0,0.0
37.6,23.6,16.0,77.0,1.5,3.8,0.0
35.6,23.7,282.0,87.0,1.3,5.3,1.0
34.5,25.0,641.0,94.0,1.6,7.3,1.0
33.0,25.3,556.0,91.0,2.0,7.1,1.0
33.7,26.0,191.0,87.0,1.3,6.1,1.0
34.5,25.2,151.0,89.0,0.7,5.5,1.0
35.0,24.0,305.0,89.0,0.3,4.6,1.0
32.0,20.5,67.0,89.0,0.1,3.0,0.0
29.8,13.3,0.0,86.0,0.1,0.8,0.0
29.0,13.0,19.0,85.0,0.1,1.8,0.0
34.0,14.2,0.0,77.0,0.3,0.7,0.0
36.0,19.8,36.0,72.0,0.6,2.3,0.0
34.4,22.8,101.0,80.0,1.8,4.8,0.0
35.4,24.1,324.0,83.0,1.9,5.9,1.0
35.4,25.6,541.0,89.0,1.3,6.7,1.0
34.5,25.9,716.0,90.0,1.1,7.3,1.0
34.0,26.0,272.0,89.0,1.0,6.4,1.0
35.0,25.5,315.0,92.0,0.5,5.7,1.0
34.2,23.6,53.0,88.0,0.1,3.4,0.0
33.0,19.8,92.0,85.0,0.2,3.2,0.0
30.0,14.7,0.0,83.0,0.1,0.3,0.0
28.6,11.1,0.0,81.0,0.2,1.4,0.0
31.5,16.1,4.0,75.0,0.3,1.4,0.0
34.8,19.5,117.0,77.0,0.6,2.9,0.0
35.6,24.8,104.0,85.0,1.9,4.4,1.0
35.4,26.0,85.0,86.0,1.6,5.1,1.0
36.5,25.7,521.0,92.0,1.9,7.0,1.0
34.2,26.5,243.0,92.0,1.5,6.4,1.0
34.2,26.7,186.0,87.0,1.2,6.2,1.0
34.3,26.1,206.0,88.0,0.5,5.6,1.0
34.2,24.8,301.0,89.0,0.2,4.6,1.0
32.5,18.1,0.0,83.0,0.0,0.4,0.0
29.5,14.7,28.0,84.0,0.0,1.7,0.0
29.0,13.0,0.0,82.0,0.2,2.3,0.0
33.1,15.2,0.0,77.0,0.4,1.2,0.0
36.4,21.8,11.0,76.0,1.2,3.0,0.0
34.4,24.3,87.0,80.0,2.5,5.1,0.0
36.8,25.8,126.0,78.0,1.6,4.2,1.0
35.8,25.6,316.0,87.0,0.8,6.0,1.0
33.8,25.9,241.0,87.0,1.6,6.9,1.0
33.4,26.1,478.0,90.0,1.4,6.7,1.0
34.2,25.5,1067.0,91.0,0.8,6.4,1.0
33.6,23.3,203.0,89.0,0.3,2.8,1.0
30.8,18.1,0.0,89.0,0.1,0.6,0.0
29.5,14.9,0.0,87.0,0.0,0.5,0.0
29.5,12.5,11.0,87.0,0.4,1.5,0.0
33.6,16.9,0.0,78.0,0.7,1.2,0.0
36.0,22.1,138.0,83.0,0.9,3.5,1.0
36.5,24.6,26.0,80.0,0.8,3.7,0.0
36.0,25.4,85.0,83.0,1.3,4.8,1.0
36.5,27.1,326.0,88.0,0.9,6.1,1.0
33.2,25.9,463.0,93.0,1.3,6.6,1.0
35.5,26.2,302.0,93.0,0.9,6.9,1.0
35.2,26.0,174.0,89.0,0.8,6.0,1.0
35.0,24.3,415.0,89.0,0.5,4.9,1.0
32.0,18.4,0.0,85.0,0.3,1.6,0.0
30.0,14.0,3.0,84.0,0.4,1.6,0.0
29.6,12.1,0.0,81.0,0.5,0.9,0.0
35.6,18.4,0.0,80.0,0.8,1.1,0.0
37.5,21.0,4.0,77.0,0.6,2.2,0.0
36.6,24.1,41.0,81.0,1.5,3.8,0.0
36.2,25.4,274.0,83.0,1.3,4.8,1.0
36.5,26.6,352.0,89.0,1.3,6.4,1.0
33.5,26.2,384.0,91.0,1.4,6.8,1.0
33.7,25.9,378.0,89.0,1.6,6.8,1.0
35.0,25.9,522.0,89.0,0.9,5.7,1.0
34.8,24.4,41.0,88.0,0.1,4.0,0.0
32.9,19.4,2.0,84.0,0.1,2.6,0.0
29.8,13.9,0.0,83.0,0.1,0.4,0.0
29.4,11.2,0.0,81.0,0.2,0.7,0.0
31.2,16.0,72.0,81.0,0.4,2.0,0.0
35.5,18.4,33.0,71.0,0.6,1.1,0.0
35.2,23.8,50.0,79.0,1.6,3.7,0.0
37.0,25.7,146.0,82.0,1.0,4.1,1.0
35.0,26.3,471.0,88.0,1.2,6.1,1.0
33.5,25.9,560.0,91.0,1.2,6.9,1.0
35.0,26.4,218.0,88.0,0.9,6.3,1.0
34.8,25.8,326.0,91.0,0.9,6.5,1.0
35.5,23.6,357.0,88.0,0.4,3.8,1.0
31.6,20.2,95.0,85.0,0.6,2.3,0.0
28.8,13.9,0.0,81.0,0.3,0.9,0.0
30.0,13.2,41.0,81.0,0.4,1.6,0.0
30.0,14.2,24.0,77.0,0.6,1.3,0.0
35.0,21.9,22.0,78.0,1.0,3.6,0.0
37.2,24.0,16.0,80.0,1.4,2.8,0.0
36.8,25.4,64.0,81.0,1.1,4.5,0.0
35.5,26.0,239.0,89.0,1.3,6.6,1.0
33.4,25.9,550.0,90.0,1.1,7.1,1.0
33.5,26.1,357.0,88.0,0.9,6.1,1.0
34.5,25.8,210.0,88.0,0.8,5.5,1.0
34.5,23.5,341.0,87.0,0.4,3.3,1.0
32.4,18.4,0.0,83.0,0.1,1.1,0.0
29.7,15.4,0.0,87.0,0.1,0.9,0.0
29.0,13.6,0.0,82.0,1.7,0.5,0.0
33.6,16.0,20.0,75.0,3.1,0.8,0.0
35.0,21.1,13.0,77.0,2.3,2.8,0.0
37.0,25.1,112.0,78.0,3.9,2.8,0.0
36.0,25.6,133.0,79.0,4.0,4.7,1.0
37.0,27.0,139.0,82.0,3.5,5.3,1.0
34.5,26.2,542.0,89.0,3.1,6.7,1.0
35.5,26.1,518.0,89.0,2.0,6.6,1.0
35.4,26.1,168.0,87.0,1.8,5.3,1.0
34.2,23.3,162.0,87.0,0.8,3.2,1.0
34.0,19.3,13.0,83.0,0.4,2.1,0.0
29.5,13.1,0.0,82.0,0.6,0.5,0.0
28.9,10.8,0.0,81.0,1.9,1.0,0.0
32.6,15.6,1.0,75.0,1.7,1.6,0.0
36.9,22.9,1.0,73.0,3.1,2.5,0.0
37.2,26.5,10.0,77.0,5.1,4.8,0.0
36.3,25.8,212.0,81.0,3.8,5.6,1.0
35.1,26.4,481.0,88.0,2.7,6.6,1.0
34.0,26.7,251.0,87.0,2.0,6.1,1.0
35.5,26.8,156.0,87.0,1.5,6.1,1.0
33.8,26.2,184.0,88.0,1.2,5.2,1.0
35.6,25.0,275.0,86.0,0.5,3.9,1.0
33.0,20.5,64.0,85.0,0.0,1.4,0.0
30.3,13.5,27.0,82.0,0.4,1.4,0.0
29.0,10.9,0.0,79.0,1.0,0.5,0.0
31.5,15.3,0.0,73.0,2.0,0.9,0.0
35.5,20.1,34.0,72.0,3.2,2.5,0.0
35.7,23.0,105.0,79.0,1.7,3.5,0.0
36.2,25.2,153.0,82.0,2.7,4.8,1.0
35.6,26.3,481.0,88.0,3.5,6.3,1.0
35.0,26.4,314.0,87.0,3.0,5.9,1.0
35.6,25.9,428.0,90.0,2.9,6.5,1.0
35.5,25.9,337.0,89.0,2.9,5.8,1.0
35.0,24.5,56.0,85.0,0.3,2.8,0.0
32.5,18.4,1.0,83.0,0.2,0.6,0.0
30.6,14.3,0.0,84.0,1.2,2.4,0.0
28.8,13.0,31.0,82.0,1.9,2.0,0.0
34.2,14.3,2.0,73.0,2.4,0.5,0.0
35.8,21.8,11.0,75.0,1.8,2.3,0.0
37.3,23.7,223.0,79.0,2.9,4.1,1.0
36.6,25.9,105.0,80.0,2.2,3.8,0.0
36.7,27.2,205.0,86.0,2.3,6.6,1.0
34.2,26.5,275.0,89.0,2.2,6.9,1.0
34.6,26.2,270.0,87.0,1.8,6.5,1.0
35.0,26.0,381.0,90.0,1.3,5.9,1.0
34.6,23.3,70.0,86.0,1.1,3.2,0.0
32.7,18.7,44.0,83.0,1.2,2.5,0.0
28.8,12.7,0.0,85.0,1.4,1.1,0.0
28.7,10.6,0.0,80.0,1.4,0.3,0.0
32.3,14.8,6.0,76.0,1.3,1.6,0.0
36.2,21.0,5.0,76.0,1.9,1.8,0.0
36.2,24.0,64.0,76.0,2.5,3.5,0.0
37.5,24.8,701.0,87.0,4.1,6.9,1.0
36.0,26.8,277.0,85.0,2.4,5.7,1.0
33.0,26.5,377.0,87.0,3.1,6.4,1.0
34.0,26.2,398.0,88.0,2.5,6.4,1.0
35.0,26.0,312.0,88.0,2.0,5.7,1.0
34.2,24.4,181.0,88.0,1.9,4.7,1.0
32.2,17.7,0.0,81.0,1.0,0.9,0.0
29.5,14.2,0.0,82.0,1.0,0.5,0.0
26.8,12.4,1.0,80.04255319,0.3,0.9,0.0
33.2,15.3,0.0,77.06382979,4.2,0.5,0.0
32.9,20.6,44.0,77.06382979,1.0,2.0,0.0
36.0,23.7,23.0,80.93617021,9.1,3.9,0.0
37.2,25.0,121.0,83.85106383,6.9,3.5,1.0
32.9,25.5,348.0,88.44680851,6.8,7.2,1.0
32.9,25.8,194.0,89.95744681,6.4,6.7,1.0
31.8,25.3,545.0,89.06382979,5.6,7.2,1.0
32.9,24.3,373.0,88.53191489,4.4,5.8,1.0
32.9,23.0,175.0,86.23404255,3.0,3.2,1.0
31.4,19.9,21.0,82.59574468,2.1,2.7,0.0
27.9,13.9,42.0,81.42553191,2.9,2.0,0.0
27.4,13.4,14.0,80.0,2.4,2.5,0.0
33.3,16.8,0.0,78.0,2.6,1.4,0.0
32.8,20.0,60.0,78.0,2.9,3.3,0.0
36.4,22.7,80.0,78.0,3.1,3.0,0.0
34.5,25.2,95.0,81.0,3.6,4.1,0.0
34.3,25.4,258.0,86.0,4.0,6.3,1.0
32.8,25.4,572.0,89.0,4.2,7.1,1.0
32.9,25.4,606.0,88.0,4.2,6.8,1.0
32.4,25.2,334.0,92.0,3.9,6.5,1.0
32.4,22.7,441.0,89.0,2.2,2.7,1.0
29.1,16.5,1.0,86.0,1.5,0.5,0.0
28.3,14.4,0.0,84.0,1.8,1.4,0.0
27.6,12.3,0.0,83.0,2.2,1.1,0.0
29.8,15.0,86.0,80.0,1.9,2.9,0.0
34.9,19.6,0.0,79.0,2.8,2.8,0.0
35.2,22.9,0.0,85.0,3.2,3.8,0.0
36.9,25.2,0.0,86.0,3.8,5.4,0.0
32.0,24.7,0.0,91.0,3.3,7.6,0.0
32.7,25.8,505.0,90.0,3.6,7.1,1.0
33.1,25.7,374.0,90.0,1.9,7.5,1.0
33.4,26.1,122.0,86.0,1.4,6.5,1.0
32.3,23.6,162.0,87.0,1.0,5.0,1.0
29.6,18.3,6.0,84.0,0.2,2.7,0.0
28.6,13.5,0.0,82.0,0.5,1.8,0.0
26.4,11.0,2.0,80.0,0.5,0.9,0.0
33.8,15.9,0.0,85.0,1.1,1.6,0.0
35.2,21.2,399.0,83.0,2.8,3.5,1.0
35.6,23.6,320.0,85.0,4.1,4.1,1.0
35.7,25.4,45.0,83.0,1.3,4.2,0.0
32.4,24.6,584.0,93.0,3.3,7.5,1.0
31.4,25.6,662.0,90.0,4.5,7.7,1.0
32.1,25.0,597.0,91.0,3.6,7.6,1.0
33.6,25.2,456.0,87.0,1.2,6.5,1.0
33.9,23.6,53.0,85.0,2.9,3.9,1.0
31.3,19.2,0.0,85.0,0.7,2.4,0.0
28.6,13.3,0.0,85.0,0.7,2.6,0.0
26.9,11.6,0.0,83.0,1.2,3.3,0.0
30.8,14.1,26.0,83.0,1.5,3.1,0.0
35.2,19.5,4.0,85.0,4.3,3.8,0.0
36.3,23.1,70.0,88.0,4.3,4.7,0.0
35.7,25.5,69.0,89.0,4.2,6.0,0.0
34.7,24.3,402.0,92.0,4.9,7.5,1.0
34.1,26.0,416.0,90.0,2.4,6.7,1.0
33.8,26.2,287.0,88.0,2.0,5.9,1.0
32.7,24.8,503.0,92.0,3.4,6.4,1.0
31.4,24.6,288.0,93.0,0.7,6.2,1.0
31.5,20.1,9.0,82.0,0.2,1.1,0.0
27.4,13.8,0.0,83.0,0.3,0.2,0.0
27.3,13.2,0.0,79.0,0.0,1.1,0.0
30.9,14.6,0.0,77.0,0.1,0.6,0.0
34.8,18.2,0.0,77.0,0.9,1.1,0.0
33.4,23.7,85.0,81.0,1.9,3.6,0.0
34.4,24.7,283.0,84.0,0.9,3.8,1.0
31.9,25.2,584.0,88.0,2.5,6.8,1.0
32.4,25.2,409.0,90.0,2.0,6.9,1.0
30.9,24.8,381.0,89.0,1.6,7.0,1.0
34.1,25.4,409.0,88.0,1.5,6.8,1.0
32.9,24.3,107.0,86.0,0.7,4.4,1.0
31.1,17.8,175.0,82.0,0.6,1.9,1.0
28.6,13.7,0.0,80.0,0.1,0.9,0.0
28.9,12.1,0.0,77.0,0.1,0.2,0.0
30.8,13.1,13.0,76.0,0.5,1.2,0.0
35.2,20.2,0.0,79.0,1.6,1.1,0.0
35.5,23.4,59.0,85.0,1.7,3.0,0.0
35.4,26.1,64.0,83.0,2.4,3.2,0.0
35.2,25.7,512.0,88.0,1.0,5.4,1.0
34.8,26.2,242.0,91.0,1.9,5.6,1.0
32.4,25.0,586.0,91.0,1.2,6.0,1.0
34.4,26.1,42.0,85.0,0.7,4.1,0.0
34.5,23.4,167.0,87.0,0.2,2.3,1.0
32.8,19.1,0.0,80.0,0.2,2.2,0.0
32.6,13.6,0.0,77.0,0.3,0.8,0.0
27.9,12.7,2.0,79.0,0.4,1.0,0.0
34.3,16.2,13.0,77.0,0.7,1.6,0.0
35.2,18.8,103.0,77.0,0.8,1.8,0.0
37.4,25.4,60.0,81.0,2.6,4.2,0.0
34.1,24.1,500.0,84.0,1.6,5.4,1.0
32.5,25.6,434.0,88.0,1.5,5.9,1.0
32.3,25.9,445.0,90.0,2.6,6.3,1.0
31.7,25.5,305.0,89.0,1.1,6.0,1.0
32.1,25.5,270.0,88.0,0.8,5.3,1.0
31.9,23.8,148.0,86.0,0.5,3.3,1.0
31.5,19.7,197.0,82.0,0.8,2.9,0.0
28.4,14.1,151.0,80.0,0.7,1.8,0.0
27.6,12.2,0.0,76.0,0.3,0.4,0.0
34.2,14.0,0.0,74.0,0.4,0.5,0.0
36.3,21.2,218.0,78.0,0.9,2.4,1.0
33.4,23.0,87.0,82.0,1.9,3.7,0.0
35.9,18.9,207.0,83.0,2.3,4.9,1.0
33.6,22.8,433.0,89.0,1.1,6.1,1.0
31.7,22.2,817.0,93.0,0.8,6.9,1.0
33.4,25.7,437.0,93.0,1.8,6.7,1.0
35.0,24.4,341.0,90.0,0.6,5.4,1.0
35.2,24.8,201.0,88.0,0.3,4.4,1.0
33.1,21.4,53.0,86.0,0.4,3.3,0.0
27.9,13.3,0.0,86.0,0.2,0.1,0.0
27.9,12.1,0.0,80.0,0.3,0.8,0.0
32.5,15.7,16.0,75.0,0.4,1.7,0.0
36.1,20.9,0.0,71.0,0.5,1.1,0.0
35.9,24.3,0.0,80.0,2.3,2.7,0.0
35.6,24.5,161.0,81.0,1.5,4.4,1.0
34.9,25.0,428.0,87.0,1.0,5.0,1.0
32.4,24.5,597.0,93.0,0.8,6.3,1.0
37.6,25.2,252.0,90.0,1.3,5.5,1.0
34.1,24.8,320.0,89.0,0.9,5.7,1.0
34.4,24.1,263.0,88.0,0.3,3.9,1.0
34.9,18.0,149.0,83.0,0.4,2.7,1.0
28.7,11.5,0.0,78.0,0.1,0.2,0.0
28.9,11.2,0.0,76.0,0.1,0.2,0.0
32.9,14.9,45.0,77.0,0.3,0.9,0.0
35.9,20.4,1.0,76.0,0.8,1.4,0.0
35.9,22.4,86.0,78.0,1.3,2.6,0.0
37.2,23.3,281.0,84.0,0.7,4.1,1.0
32.9,24.0,414.0,89.0,0.7,5.8,1.0
32.4,24.6,530.0,91.0,1.3,6.2,1.0
32.4,24.4,669.0,92.0,0.6,6.1,1.0
34.4,24.8,212.0,89.0,0.5,4.4,1.0
33.9,22.9,153.0,86.0,0.2,2.3,1.0
34.0,20.4,42.0,84.0,0.1,2.3,0.0
30.3,13.0,0.0,80.0,0.1,0.9,0.0
28.9,12.0,60.0,81.0,0.2,0.7,0.0
31.4,15.0,64.0,81.0,0.4,1.8,0.0
34.9,21.1,0.0,83.0,0.6,2.3,0.0
33.0,22.3,436.0,84.0,1.3,5.0,1.0
34.2,23.9,319.0,86.0,0.8,5.2,1.0
33.4,25.2,672.0,89.0,0.4,6.0,1.0
33.2,25.9,462.0,89.0,0.7,6.5,1.0
33.9,25.9,309.0,88.0,0.5,6.5,1.0
34.9,25.4,327.0,86.0,0.3,5.2,1.0
33.4,22.9,89.0,84.0,0.1,2.9,0.0
32.4,20.1,137.0,82.0,0.1,3.0,0.0
30.1,14.3,0.0,78.0,0.2,1.0,0.0
27.4,11.0,0.0,78.0,0.3,0.6,0.0
32.9,14.4,0.0,71.0,0.4,1.7,0.0
34.7,18.4,1.0,69.0,0.4,2.4,0.0
35.4,23.1,189.0,81.0,0.6,3.2,1.0
36.8,24.5,517.0,83.0,1.3,5.3,1.0
32.9,25.4,512.0,87.0,0.7,5.9,1.0
36.3,25.4,513.0,87.0,0.7,5.7,1.0
34.7,25.5,586.0,87.0,1.0,5.8,1.0
33.5,25.2,438.0,88.0,0.2,5.7,1.0
33.2,24.5,116.0,84.0,0.3,2.8,0.0
31.9,19.7,6.0,79.0,0.2,0.9,0.0
30.1,13.5,0.0,76.0,0.2,0.7,0.0
26.8,12.4,0.0,79.0,0.0,1.0,0.0
30.0,15.5,0.0,77.0,0.0,1.6,0.0
32.9,20.6,0.0,77.0,0.0,2.2,0.0
33.4,23.8,0.0,81.0,0.0,3.4,0.0
33.1,24.8,0.0,84.0,0.0,4.3,0.0
32.5,25.6,0.0,88.0,0.0,5.9,0.0
31.1,25.7,0.0,90.0,0.0,6.3,0.0
31.3,25.8,0.0,89.0,0.0,6.1,0.0
32.1,25.5,0.0,88.0,0.0,5.3,0.0
31.9,23.8,0.0,86.0,0.0,3.3,0.0
31.1,19.3,0.0,82.0,0.0,2.0,0.0
28.0,14.0,0.0,80.0,0.0,1.1,0.0
29.6,12.7,0.0,74.0,0.2,0.4,0.0
31.7,15.8,144.0,75.0,0.4,1.6,0.0
35.2,21.6,144.0,77.0,0.5,2.6,0.0
36.8,25.4,42.0,77.0,1.7,3.1,0.0
35.0,24.6,749.0,84.0,1.1,4.6,1.0
33.9,26.3,435.0,88.0,0.7,6.1,1.0
31.9,25.9,678.0,90.0,0.9,6.4,1.0
33.9,26.3,308.0,88.0,0.7,5.9,1.0
33.3,26.3,180.0,87.0,0.5,5.1,1.0
33.6,23.8,322.0,85.0,0.3,3.1,1.0
33.8,18.5,0.0,75.0,0.2,0.7,0.0
28.3,15.0,0.0,75.0,0.2,1.4,0.0
28.0,13.8,51.0,78.0,0.4,1.6,0.0
33.0,16.3,16.0,75.0,0.3,1.3,0.0
33.7,20.1,129.0,75.0,0.6,3.5,0.0
34.1,22.7,415.0,84.0,1.0,3.8,1.0
33.3,24.6,258.0,84.0,0.7,5.0,1.0
34.4,25.9,553.0,86.0,1.1,5.4,1.0
32.2,25.6,568.0,90.0,1.1,6.7,1.0
33.2,26.2,378.0,88.0,1.0,6.6,1.0
35.6,25.6,265.0,87.0,0.5,5.1,1.0
33.4,23.5,4.0,79.0,0.1,1.6,0.0
32.5,18.1,0.0,75.0,0.3,1.1,0.0
29.2,13.9,26.0,81.0,0.5,2.2,0.0
29.9,13.1,0.0,75.0,0.3,0.1,0.0
30.4,16.4,5.0,78.0,0.3,2.1,0.0
35.1,19.9,2.0,72.0,0.6,2.0,0.0
35.6,23.4,22.0,82.0,1.6,3.8,0.0
38.0,25.7,9.0,80.0,0.7,2.2,0.0
35.6,25.7,331.0,89.0,0.9,6.4,1.0
33.4,26.6,270.0,87.0,1.0,5.7,1.0
31.4,25.9,579.0,89.0,1.1,6.3,1.0
